#OTU ID	101	102	103	104	105	106	108	109	10	110	111	112	113	114	117	118	119	11	120	121	122	124	125	126	127	128	129	12	130	131	132	133	134	135	136	137	138	139	13	140	141	144	145	146	147	148	151	152	153	154	155	156	158	159	15	160	161	162	164	165	166	167	168	169	16	170	171	172	173	174	175	176	177	179	17	182	183	185	186	187	188	18	191	194	196	197	198	19	1	201	202	203	204	205	206	207	208	209	20	210	213	214	215	216	217	218	219	220	221	222	223	224	225	226	228	22	233	236	238	239	23	240	241	242	243	244	245	246	247	249	24	250	252	25	26	27	28	2	30	34	35	36	37	38	39	3	40	41	42	43	44	45	46	47	49	4	52	53	55	56	57	58	59	5	61	62	63	65	66	68	69	6	71	73	74	75	76	77	78	79	7	80	81	82	83	84	85	86	87	88	89	90	92	93	94	95	96	97	99	9	taxonomy
OTU_4558	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	18	4	0	0	0	0	0	Unassigned
OTU_4474	8	6	6	1	1	12	0	0	0	0	2	1	1	1	13	7	0	1	0	1	0	4	11	2	7	2	6	3	9	3	0	4	0	1	2	0	1	4	0	12	7	3	5	9	11	6	49	10	7	12	4	3	2	2	1	1	0	2	0	0	1	0	0	2	0	0	0	0	1	0	0	0	1	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	3	2	0	0	2	3	3	3	3	2	0	0	0	0	0	2	8	2	3	1	1	0	1	0	1	0	9	6	6	0	0	0	0	0	2	0	0	0	1	0	2	2	1	0	0	0	0	0	3	0	1	2	0	1	9	10	12	10	0	1	0	0	2	0	1	1	4	5	3	5	1	4	1	0	2	4	1	0	1	1	2	1	0	0	0	2	0	0	0	0	1	0	0	0	1	D_0__Bacteria; D_1__Latescibacteria; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_4716	5	9	10	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	5	0	0	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	8	0	4	0	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae
OTU_5004	1	1	0	0	0	0	1	0	2	1	0	0	0	0	1	2	0	1	1	0	0	1	2	1	0	0	5	1	0	1	0	0	0	1	0	0	1	2	2	4	5	1	2	1	5	0	18	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	2	4	1	0	0	1	1	0	0	1	3	3	2	1	1	0	1	1	0	3	4	1	3	0	0	0	0	1	0	0	4	4	2	1	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	2	1	7	11	3	3	0	1	0	1	1	0	0	3	1	0	0	0	1	0	0	0	0	1	0	1	6	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__uncultured
OTU_6426	63	112	114	77	141	112	1	13	2	4	11	19	7	6	4	2	16	1	7	5	33	39	66	34	17	3	1	1	21	15	9	11	18	2	2	2	4	4	6	1	8	144	57	62	86	30	1	2	4	0	1	2	5	3	9	3	19	45	20	78	31	90	82	31	3	5	15	13	8	5	5	31	30	58	14	44	3	3	1	29	15	5	24	1	6	2	2	3	3	6	22	47	12	2	8	3	2	2	4	6	4	9	7	0	3	6	1	1	9	9	5	5	17	1	14	2	4	3	1	2	5	3	0	5	6	1	1	4	1	2	3	2	2	9	5	5	4	5	2	2	1	1	7	5	0	2	17	0	4	1	2	1	3	0	1	3	2	2	14	5	7	6	3	0	21	32	90	49	19	13	5	5	2	1	3	5	3	9	2	0	0	15	14	15	28	46	14	20	9	5	3	15	6	5	6	1	2	4	10	5	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Xanthomonadales Incertae Sedis; D_5__uncultured; D_6__uncultured bacterium
OTU_3449	10	5	7	2	11	1	0	0	1	1	1	0	0	1	2	1	1	0	1	0	1	1	5	4	0	1	2	0	10	1	0	0	0	2	0	0	0	0	0	0	8	1	1	3	4	2	1	2	3	11	2	4	1	1	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	1	1	1	0	0	5	5	0	0	0	1	0	1	0	1	0	3	0	0	1	0	0	0	0	0	1	2	1	0	4	0	0	1	0	0	1	0	0	0	0	1	0	0	2	3	0	0	1	1	0	0	0	2	1	0	0	0	20	0	7	8	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	2	3	0	0	1	1	1	0	0	1	2	1	1	2	2	0	0	0	0	0	0	1	0	3	4	3	17	5	4	2	5	1	1	2	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	2	D_0__Bacteria; D_1__Planctomycetes; D_2__Pla3 lineage
OTU_10128	7	11	4	0	1	1	0	0	0	1	2	4	0	1	0	0	10	0	3	0	4	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	1	0	1	3	3	0	2	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	9	3	0	0	0	3	2	1	0	0	0	0	0	1	0	1	2	1	0	0	0	0	4	0	0	0	1	1	0	1	10	2	0	0	0	0	3	12	2	D_0__Bacteria; D_1__Acidobacteria; D_2__Holophagae; D_3__Subgroup 7; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_75	43	135	14	6	10	8	16	23	4	18	132	5	11	6	6	7	212	5	119	42	415	101	278	83	31	27	19	4	22	124	87	84	63	61	3	30	20	7	5	6	46	60	19	30	22	6	2	3	8	3	4	6	3	3	4	3	11	10	1	5	1	1	6	2	2	4	4	1	2	0	0	1	3	122	7	151	4	1	2	16	37	6	14	0	5	3	2	6	8	37	71	285	18	2	2	5	2	4	9	4	2	3	2	2	6	14	0	2	4	5	3	6	6	2	3	2	2	79	6	1	2	4	2	4	3	3	6	9	1	2	1	3	13	5	11	8	7	6	5	8	5	6	4	8	5	2	4	3	6	9	5	4	3	8	3	5	1	3	8	3	4	10	1	4	3	2	6	9	7	3	4	5	2	5	6	5	16	5	2	5	1	4	6	5	2	2	3	8	3	4	3	429	54	29	6	16	18	24	21	7	D_0__Bacteria; D_1__Proteobacteria; D_2__Betaproteobacteria; D_3__Rhodocyclales; D_4__Rhodocyclaceae
OTU_2069	45	58	90	48	61	47	3	11	4	4	7	2	2	4	7	23	14	0	11	6	29	14	19	16	10	10	8	1	6	8	9	11	19	2	5	2	3	0	2	0	3	75	38	29	40	21	8	5	8	3	1	15	13	13	3	48	1	1	1	2	2	2	18	2	2	0	2	3	1	0	0	0	0	3	4	6	1	0	4	4	3	1	8	1	1	3	4	2	1	4	9	8	8	6	6	0	0	4	5	4	1	4	0	0	2	4	10	18	16	9	5	12	3	0	4	7	0	3	1	0	1	2	0	3	0	0	2	1	1	0	1	1	1	3	0	2	2	3	1	2	0	2	12	0	4	1	2	2	3	0	1	6	2	3	0	2	2	2	4	4	10	5	3	1	0	6	29	13	1	2	1	5	2	1	1	3	2	0	3	1	0	0	7	1	5	18	1	2	2	1	3	8	13	6	13	2	4	5	1	2	D_0__Bacteria; D_1__Proteobacteria; D_2__Betaproteobacteria; D_3__SC-I-84; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_356	48	71	24	50	16	61	1	0	2	1	3	6	6	9	4	4	59	3	36	7	92	17	7	29	28	1	2	0	10	3	1	4	8	4	3	11	1	2	2	4	9	36	31	31	41	12	8	9	9	1	0	11	11	33	4	32	1	7	10	7	5	8	2	2	2	3	6	4	3	1	1	2	12	3	5	4	3	2	1	7	5	4	7	0	3	22	20	2	7	88	156	53	6	3	2	5	8	2	3	3	15	2	15	1	4	42	4	13	11	3	8	10	21	7	4	1	1	44	3	0	1	0	1	1	0	0	6	2	4	2	3	1	1	4	5	3	4	6	3	2	2	4	4	21	1	1	2	0	5	1	4	1	2	3	2	3	4	38	45	11	26	21	2	3	10	8	26	84	31	4	4	0	3	2	3	10	2	4	1	2	1	2	14	10	15	27	2	6	5	3	2	92	4	14	15	12	12	11	1	4	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Halieaceae
OTU_825	3	3	3	0	0	2	0	0	2	1	1	0	0	0	0	1	0	0	3	0	0	7	13	4	4	2	16	0	17	2	0	0	2	1	1	0	0	0	0	0	0	2	1	9	5	1	33	20	39	48	23	3	3	2	2	1	0	1	1	0	0	0	0	1	4	0	1	1	0	0	1	0	0	1	2	0	0	0	0	3	2	30	0	0	1	3	0	10	1	6	0	1	2	0	7	2	0	1	14	16	1	0	7	0	6	2	8	1	2	2	3	13	18	7	5	2	2	0	0	0	1	1	0	0	1	0	2	0	1	7	0	0	3	2	10	1	2	1	7	4	2	1	2	0	0	0	0	1	1	1	0	1	0	0	0	1	15	21	52	20	12	17	0	0	0	0	0	2	0	0	0	0	4	5	47	38	11	6	3	2	0	1	7	6	21	4	1	0	0	1	2	4	4	1	3	4	0	3	0	2	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__Anaerolinea
OTU_4105	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	1	0	3	2	9	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	1	0	0	0	0	6	1	0	2	2	4	0	0	2	0	1	1	0	0	1	0	2	0	3	0	0	0	0	9	7	16	1	0	0	2	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	D_0__Bacteria; D_1__Armatimonadetes; D_2__Chthonomonadetes; D_3__Chthonomonadales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_2526	1	3	1	2	1	2	0	0	0	0	0	2	0	0	0	0	10	0	4	1	7	0	0	4	2	0	1	0	5	5	1	2	0	2	0	0	1	0	0	0	0	1	2	3	0	1	0	1	0	1	0	5	5	14	0	19	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0	3	0	1	0	0	1	0	1	1	2	0	0	1	0	0	0	0	0	1	0	1	0	0	1	2	0	1	0	0	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Sphingobacteriia; D_3__Sphingobacteriales; D_4__PHOS-HE51; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_482	5	2	0	2	1	5	0	0	0	0	2	0	0	0	0	0	2	0	3	2	4	1	1	1	1	0	0	0	6	3	2	3	0	0	0	0	1	0	0	0	0	0	0	4	3	1	1	1	6	1	1	1	3	1	8	1	1	0	0	0	0	1	0	1	5	0	0	0	1	0	0	2	0	1	16	0	0	0	1	6	1	6	0	0	2	11	32	10	1	58	7	14	1	12	0	2	3	8	2	12	31	6	4	2	4	58	4	3	5	7	0	1	0	6	1	0	2	3	0	0	0	0	2	1	0	2	1	2	0	1	0	0	1	0	9	1	2	0	0	0	0	0	3	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	4	0	1	2	0	0	0	0	0	1	8	6	4	0	0	0	0	1	0	0	1	0	1	1	11	2	0	1	0	0	0	1	1	94	4	10	7	0	0	2	4	0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Verrucomicrobiales; D_4__Verrucomicrobiaceae; D_5__Haloferula
OTU_13756	1	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Methylococcales; D_4__Methylococcaceae; D_5__Methylomonas
OTU_7092	4	6	4	4	7	17	0	0	1	1	0	1	0	0	0	0	3	0	1	0	0	1	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	D_0__Bacteria; D_1__Acidobacteria; D_2__Holophagae; D_3__Holophagae Incertae Sedis; D_4__Unknown Family; D_5__Thermoanaerobaculum
OTU_4276	14	10	0	0	1	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	2	32	1	15	1	0	11	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__MSBL9; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1	79	121	75	33	669	381	25	2474	74	51	75	49	62	74	58	68	37	36	23	24	63	40	48	47	35	30	41	31	45	38	41	29	34	46	29	20	36	644	38	65	69	55	50	48	46	43	28	66	59	43	24	39	36	53	69	46	3	11	7	5	8	2	8	5	70	5	5	1	4	4	3	5	3	4	89	5	9	9	5	24	51	112	72	5	5	13	5	37	164	36	26	13	15	5	3	11	12	4	89	4	6	10	8	0	10	84	15	14	15	12	5	21	27	2	19	100	15	18	8	3	63	1	0	6	3	4	13	4	7	24	38	4	4	46	58	85	62	193	100	20	27	32	38	65	33	116	65	41	43	58	113	52	89	51	20	72	324	510	236	182	827	1315	376	53	203	615	911	2939	815	445	249	41	477	258	358	413	51	73	112	408	37	27	47	46	20	107	1996	293	2683	350	3854	69	30	40	74	24	60	62	74	145	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Clostridium sensu stricto 13; D_6__uncultured bacterium
OTU_2268	68	9	18	2	9	19	1	2	1	0	2	2	1	3	1	52	2	0	2	3	6	5	25	9	5	1	1	0	3	0	2	0	1	2	0	1	0	12	2	5	8	1	4	1	1	1	2	3	1	2	0	1	1	2	0	0	0	2	0	1	1	1	5	8	1	0	1	0	3	0	0	0	0	12	0	22	0	0	0	1	0	0	0	0	2	1	1	0	5	6	1	1	0	0	0	1	2	0	1	17	0	19	1	3	2	9	0	0	2	0	0	3	5	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	1	1	2	1	0	1	0	0	0	1	0	3	1	0	1	0	1	2	1	0	0	1	0	10	11	0	2	0	0	8	3	0	0	1	6	0	0	2	1	0	2	1	4	1	1	0	0	1	0	3	2	0	1	0	0	1	2	2	0	43	2	84	1	D_0__Bacteria; D_1__Actinobacteria; D_2__Coriobacteriia; D_3__Coriobacteriales; D_4__Coriobacteriaceae; D_5__uncultured; D_6__uncultured bacterium
OTU_6141	2	2	7	2	0	4	0	3	0	0	0	1	0	0	1	0	1	0	2	0	3	0	0	2	5	0	0	0	0	4	0	2	1	0	0	0	0	1	0	0	1	5	6	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	3	1	2	1	0	0	2	5	0	0	0	1	0	1	0	0	3	0	0	0	5	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	1	0	2	4	1	4	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	3	0	0	1	0	1	0	0	0	0	3	1	0	0	10	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__Planctomycetaceae; D_5__Gemmata; D_6__uncultured bacterium
OTU_3095	7	2	6	1	0	6	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	2	0	1	1	0	0	0	0	2	0	0	1	4	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	15	0	2	0	0	1	1	0	0	0	0	0	0	1	0	3	4	2	1	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	4	3	5	0	0	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	3	0	0	1	1	0	0	0	0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__OPB35 soil group; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_296	14	33	85	50	353	143	2	2	9	3	1	8	3	5	1	13	0	0	6	8	10	95	100	46	30	2	12	2	203	2	2	1	1	0	0	2	1	1	0	1	1	38	57	111	115	4	11	7	11	6	11	82	14	3	4	3	4	6	6	8	4	6	1	13	5	1	0	1	1	0	1	0	0	2	1	7	1	0	0	91	101	11	27	0	0	0	3	5	2	0	1	2	5	0	2	1	1	0	2	0	0	9	2	0	1	3	1	0	0	0	2	2	3	0	1	3	0	0	1	0	1	0	0	2	0	0	1	2	0	2	1	1	11	2	3	2	1	3	1	3	1	2	1	4	0	1	1	3	2	3	3	2	0	1	2	2	3	0	2	1	2	5	0	5	2	2	3	4	6	2	1	5	0	5	13	6	15	17	6	7	2	0	2	1	2	1	1	1	0	3	4	6	2	2	6	1	0	0	0	1	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__uncultured bacterium
OTU_2883	1	2	0	0	4	5	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	2	0	2	1	10	1	0	0	1	0	1	1	0	0	1	1	1	1	1	2	4	1	2	36	15	21	52	6	1	0	0	1	0	0	0	0	0	0	0	28	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	17	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	2	0	0	1	1	0	0	0	0	0	0	0	1	15	2	1	3	0	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	26	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__uncultured bacterium
OTU_3998	6	8	13	3	4	6	0	0	1	0	2	1	4	1	0	1	3	1	1	1	3	6	7	5	3	0	0	0	2	0	0	2	0	1	0	0	0	1	0	0	4	5	4	3	9	4	0	1	0	2	1	3	8	3	0	3	1	0	0	0	0	1	5	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	2	3	2	1	0	0	0	0	0	2	0	0	0	0	0	6	0	1	5	0	2	1	1	2	1	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	2	1	0	0	2	2	0	1	0	3	1	0	1	4	0	0	0	1	2	0	0	5	4	4	1	1	1	1	2	1	0	1	0	0	1	1	2	2	1	4	2	1	0	0	0	1	1	3	1	2	1	2	0	4	1	2	9	1	6	3	1	0	D_0__Bacteria; D_1__Acidobacteria; D_2__Holophagae; D_3__Subgroup 10; D_4__ABS-19; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1515	10	20	58	47	79	58	4	3	1	2	1	3	3	4	3	4	9	1	13	9	44	47	44	13	37	56	112	1	24	22	8	15	5	11	2	19	3	1	3	4	8	18	14	16	18	7	3	19	7	23	1	8	4	9	4	10	0	0	0	0	0	9	4	1	4	0	0	1	1	0	0	0	0	12	2	4	3	3	0	0	1	6	2	0	0	1	2	4	6	2	2	0	0	1	1	0	2	1	9	3	2	0	1	0	2	1	1	2	1	0	1	3	0	1	0	4	5	1	1	2	3	1	2	0	3	2	0	2	0	1	2	0	0	4	42	5	3	8	1	2	0	1	27	2	5	5	2	7	7	5	15	29	0	3	3	2	0	2	4	2	6	3	5	3	2	1	2	13	3	1	1	2	4	6	27	18	7	1	10	10	5	2	4	2	0	3	0	5	3	3	1	10	1	3	10	12	2	12	12	4	D_0__Bacteria; D_1__Proteobacteria; D_2__Betaproteobacteria; D_3__Burkholderiales; D_4__Comamonadaceae
OTU_6339	9	2	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Nitrospinaceae; D_5__uncultured; D_6__uncultured delta proteobacterium
OTU_13667	3	3	5	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	13	7	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Thermoplasmatales; D_4__CCA47
OTU_1952	22	2	2	1	0	0	0	1	0	1	2	0	0	1	0	2	3	1	1	0	3	1	0	3	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	5	0	0	1	1	0	0	1	1	1	3	3	3	2	1	1	0	0	0	2	5	2	2	0	0	2	1	0	0	1	2	4	3	0	1	19	0	1	0	0	4	10	11	2	0	19	0	3	17	10	8	10	2	7	8	2	28	13	5	1	14	0	2	0	1	0	1	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	39	35	43	7	11	7	0	1	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	7	7	6	0	1	0	0	0	0	0	10	3	3	1	2	0	1	1	1	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Christensenellaceae; D_5__Christensenellaceae R-7 group; D_6__uncultured bacterium
